frame,time_s,oid,class,point_type,x,y,x_norm,y_norm,bbox_w,bbox_h,bbox_w_norm,bbox_h_norm,speed_px_per_s
339,14.125,3,ball,center,2996.5,1259.0,0.7803385416666667,0.5828703703703704,95.0,80.0,0.024739583333333332,0.037037037037037035,573.6200833304217
340,14.166666666666666,0,player,foot,1742.32666015625,382.2296142578125,0.45373090108235675,0.17695815474898727,68.0,184.0,0.017708333333333333,0.08518518518518518,
340,14.166666666666666,1,player,foot,2811.70263671875,522.5469970703125,0.7322142283121745,0.2419199060510706,98.0,250.0,0.025520833333333333,0.11574074074074074,
340,14.166666666666666,2,player,foot,849.1544799804688,862.1746215820312,0.2211339791615804,0.39915491739908854,213.0,481.0,0.05546875,0.22268518518518518,
340,14.166666666666666,3,ball,center,3003.5,1292.5,0.7821614583333333,0.5983796296296297,99.0,91.0,0.02578125,0.04212962962962963,821.3647180150849
341,14.208333333333334,0,player,foot,1744.0286865234375,381.56072998046875,0.4541741371154785,0.17664848610206887,68.0,184.0,0.017708333333333333,0.08518518518518518,
341,14.208333333333334,1,player,foot,2811.49169921875,521.7828979492188,0.7321592966715494,0.24156615645797164,91.0,249.0,0.023697916666666666,0.11527777777777778,
341,14.208333333333334,2,player,foot,851.6581420898438,878.322265625,0.2217859745025635,0.4066306785300926,218.0,491.0,0.05677083333333333,0.2273148148148148,
341,14.208333333333334,3,ball,center,3010.0,1314.5,0.7838541666666666,0.6085648148148148,102.0,87.0,0.0265625,0.04027777777777778,550.5633478538141
342,14.25,0,player,foot,1745.2200927734375,381.0924987792969,0.45448439915974936,0.17643171239782263,65.0,184.0,0.016927083333333332,0.08518518518518518,
342,14.25,1,player,foot,2811.044189453125,520.947998046875,0.7320427576700846,0.2411796287254051,88.0,248.0,0.022916666666666665,0.11481481481481481,
342,14.25,2,player,foot,856.1107177734375,892.925537109375,0.222945499420166,0.4133914523654514,217.0,489.0,0.05651041666666667,0.2263888888888889,
342,14.25,3,ball,center,3014.5,1346.0,0.7850260416666667,0.6231481481481481,103.0,96.0,0.026822916666666665,0.044444444444444446,763.6753236814714
343,14.291666666666666,0,player,foot,1746.0540771484375,380.7647399902344,0.45470158259073895,0.1762799722177011,63.0,183.0,0.01640625,0.08472222222222223,
343,14.291666666666666,1,player,foot,2810.130859375,520.0635986328125,0.7318049112955729,0.240770184552228,86.0,248.0,0.022395833333333334,0.11481481481481481,
343,14.291666666666666,2,player,foot,859.9774780273438,903.1478271484375,0.22395246823628742,0.41812399405020256,227.0,475.0,0.05911458333333333,0.2199074074074074,
343,14.291666666666666,3,ball,center,3022.5,1377.5,0.787109375,0.6377314814814815,111.0,95.0,0.02890625,0.04398148148148148,780.0
344,14.333333333333334,0,player,foot,1746.337890625,380.2353210449219,0.45477549235026044,0.1760348708541305,62.0,182.0,0.016145833333333335,0.08425925925925926,
344,14.333333333333334,1,player,foot,2808.8916015625,518.5445556640625,0.731482187906901,0.24006692391854745,85.0,245.0,0.022135416666666668,0.11342592592592593,
344,14.333333333333334,2,player,foot,862.9842529296875,910.303466796875,0.2247354825337728,0.4214367901837384,237.0,469.0,0.06171875,0.21712962962962962,
344,14.333333333333334,3,ball,center,3022.5,1401.0,0.787109375,0.6486111111111111,103.0,96.0,0.026822916666666665,0.044444444444444446,564.0
345,14.375,0,player,foot,1746.53662109375,379.86474609375,0.4548272450764974,0.1758633083767361,64.0,181.0,0.016666666666666666,0.0837962962962963,
345,14.375,1,player,foot,2802.024169921875,516.2811889648438,0.7296937942504883,0.23901906896520544,81.0,243.0,0.02109375,0.1125,
345,14.375,2,player,foot,864.18896484375,915.3123779296875,0.22504920959472657,0.42375573052300347,238.0,475.0,0.06197916666666667,0.2199074074074074,
345,14.375,3,ball,center,3014.5,1420.0,0.7850260416666667,0.6574074074074074,103.0,106.0,0.026822916666666665,0.049074074074074076,462.9221215550192
346,14.416666666666666,0,player,foot,1746.3756103515625,379.3052978515625,0.4547853151957194,0.17560430456090856,65.0,179.0,0.016927083333333332,0.08287037037037037,
346,14.416666666666666,1,player,foot,2798.866943359375,514.0968017578125,0.7288715998331706,0.23800777859157987,76.0,242.0,0.019791666666666666,0.11203703703703703,
346,14.416666666666666,2,player,foot,865.6322631835938,918.818603515625,0.22542506853739422,0.4253789831090857,239.0,475.0,0.062239583333333334,0.2199074074074074,
346,14.416666666666666,3,ball,center,2999.0,1435.0,0.7809895833333333,0.6643518518518519,100.0,98.0,0.026041666666666668,0.04537037037037037,517.6717106429518
347,14.458333333333334,0,player,foot,1746.412841796875,378.9136962890625,0.4547950108846029,0.17542300754123263,65.0,179.0,0.016927083333333332,0.08287037037037037,
347,14.458333333333334,1,player,foot,2794.40673828125,511.9677734375,0.7277100880940756,0.23702211733217593,85.0,242.0,0.022135416666666668,0.11203703703703703,
347,14.458333333333334,2,player,foot,882.2425537109375,925.7730712890625,0.22975066502888997,0.42859864411530674,247.0,496.0,0.06432291666666666,0.22962962962962963,
347,14.458333333333334,3,ball,center,2987.0,1457.5,0.7778645833333333,0.6747685185185185,114.0,99.0,0.0296875,0.04583333333333333,612.0
348,14.5,0,player,foot,1746.589111328125,378.63958740234375,0.4548409144083659,0.17529610527886286,66.0,180.0,0.0171875,0.08333333333333333,
348,14.5,1,player,foot,2792.78466796875,509.57745361328125,0.7272876739501953,0.23591548778392651,88.0,240.0,0.022916666666666665,0.1111111111111111,
348,14.5,2,player,foot,893.8697509765625,941.14111328125,0.2327785809834798,0.4357134783709491,257.0,527.0,0.06692708333333333,0.2439814814814815,
348,14.5,3,ball,center,2967.5,1482.5,0.7727864583333334,0.6863425925925926,113.0,101.0,0.029427083333333333,0.04675925925925926,760.9362653994092
349,14.541666666666666,0,player,foot,1747.0123291015625,378.44769287109375,0.45495112737019855,0.17520726521809896,67.0,182.0,0.017447916666666667,0.08425925925925926,
349,14.541666666666666,1,player,foot,2792.84912109375,507.604248046875,0.7273044586181641,0.23500196668836806,92.0,239.0,0.023958333333333335,0.11064814814814815,
349,14.541666666666666,2,player,foot,901.2587890625,959.6987915039062,0.2347028096516927,0.44430499606662327,256.0,553.0,0.06666666666666667,0.25601851851851853,
349,14.541666666666666,3,ball,center,2955.5,1503.0,0.7696614583333333,0.6958333333333333,119.0,104.0,0.030989583333333334,0.04814814814814815,570.0947289705457
350,14.583333333333334,0,player,foot,1746.7086181640625,378.0133972167969,0.45487203598022463,0.17500620241518375,67.0,181.0,0.017447916666666667,0.0837962962962963,
350,14.583333333333334,1,player,foot,2792.89453125,506.22296142578125,0.7273162841796875,0.23436248214156538,101.0,239.0,0.026302083333333334,0.11064814814814815,
350,14.583333333333334,2,player,foot,907.6311645507812,977.1891479492188,0.2363622824350993,0.4524023833098235,269.0,555.0,0.07005208333333333,0.2569444444444444,
350,14.583333333333334,3,ball,center,2940.0,1528.5,0.765625,0.7076388888888889,116.0,111.0,0.030208333333333334,0.05138888888888889,716.1899189460852
351,14.625,0,player,foot,1746.49609375,377.7093811035156,0.45481669108072914,0.17486545421459057,67.0,181.0,0.017447916666666667,0.0837962962962963,
351,14.625,1,player,foot,2792.326171875,504.9560852050781,0.7271682739257812,0.23377596537272136,101.0,238.0,0.026302083333333334,0.11018518518518519,
351,14.625,2,player,foot,912.841796875,992.732421875,0.2377192179361979,0.45959834346064815,286.0,549.0,0.07447916666666667,0.25416666666666665,
351,14.625,3,ball,center,2921.0,1549.5,0.7606770833333333,0.7173611111111111,114.0,107.0,0.0296875,0.04953703703703704,679.6705084083022
352,14.666666666666666,0,player,foot,1746.3472900390625,377.49658203125,0.4547779401143392,0.1747669361255787,67.0,181.0,0.017447916666666667,0.0837962962962963,
352,14.666666666666666,1,player,foot,2791.92822265625,504.06927490234375,0.7270646413167318,0.23336540504738137,103.0,237.0,0.026822916666666665,0.10972222222222222,
352,14.666666666666666,2,player,foot,916.6392822265625,1003.6126708984375,0.23870814641316732,0.46463549578631363,299.0,535.0,0.07786458333333333,0.24768518518518517,
352,14.666666666666666,3,ball,center,2904.0,1575.0,0.75625,0.7291666666666666,122.0,108.0,0.03177083333333333,0.05,735.5324601946538
353,14.708333333333334,0,player,foot,1746.39306640625,377.34759521484375,0.4547898610432943,0.17469796074761285,66.0,181.0,0.0171875,0.0837962962962963,
353,14.708333333333334,1,player,foot,2791.64990234375,503.448486328125,0.7269921620686849,0.2330780029296875,95.0,236.0,0.024739583333333332,0.10925925925925926,
353,14.708333333333334,2,player,foot,919.1474609375,1011.2288818359375,0.23936131795247395,0.4681615193684896,290.0,529.0,0.07552083333333333,0.2449074074074074,
353,14.708333333333334,3,ball,center,2890.5,1598.5,0.752734375,0.7400462962962963,133.0,111.0,0.03463541666666667,0.05138888888888889,650.4398511776473
354,14.75,0,player,foot,1746.275146484375,377.2433166503906,0.454759152730306,0.1746496836344401,62.0,181.0,0.016145833333333335,0.0837962962962963,
354,14.75,1,player,foot,2789.35498046875,502.4139404296875,0.726394526163737,0.2325990464952257,92.0,232.0,0.023958333333333335,0.10740740740740741,
354,14.75,2,player,foot,920.9031982421875,1016.5602416992188,0.239818541208903,0.4706297415274161,274.0,532.0,0.07135416666666666,0.2462962962962963,
354,14.75,3,ball,center,2867.5,1625.5,0.7467447916666666,0.7525462962962963,125.0,117.0,0.032552083333333336,0.05416666666666667,851.2390968464736
355,14.791666666666666,0,player,foot,1746.49267578125,377.1703186035156,0.45481580098470054,0.17461588824236834,60.0,181.0,0.015625,0.0837962962962963,
355,14.791666666666666,1,player,foot,2786.8486328125,501.68975830078125,0.7257418314615885,0.23226377699110243,95.0,232.0,0.024739583333333332,0.10740740740740741,
355,14.791666666666666,2,player,foot,914.9322509765625,1030.192138671875,0.23826360702514648,0.47694080494068286,270.0,565.0,0.0703125,0.26157407407407407,
355,14.791666666666666,3,ball,center,2849.0,1653.0,0.7419270833333333,0.7652777777777777,126.0,118.0,0.0328125,0.05462962962962963,795.4470441204744
356,14.833333333333334,0,player,foot,1738.8448486328125,377.4192199707031,0.4528241793314616,0.174731120356807,60.0,182.0,0.015625,0.08425925925925926,
356,14.833333333333334,1,player,foot,2783.59423828125,499.3828430175781,0.7248943328857422,0.23119576065628616,84.0,228.0,0.021875,0.10555555555555556,
356,14.833333333333334,2,player,foot,914.8026123046875,1051.7344970703125,0.2382298469543457,0.4869141190140336,264.0,605.0,0.06875,0.2800925925925926,
356,14.833333333333334,3,ball,center,2828.5,1679.0,0.7365885416666667,0.7773148148148148,121.0,120.0,0.031510416666666666,0.05555555555555555,794.6319902948786
357,14.875,0,player,foot,1732.891357421875,377.8934631347656,0.4512737909952799,0.17495067737720632,57.0,183.0,0.01484375,0.08472222222222223,
357,14.875,1,player,foot,2767.666015625,496.86798095703125,0.7207463582356771,0.23003147266529225,76.0,226.0,0.019791666666666666,0.10462962962962963,
357,14.875,2,player,foot,917.2618408203125,1077.3140869140625,0.23887027104695638,0.4987565217194734,270.0,634.0,0.0703125,0.2935185185185185,
357,14.875,3,ball,center,2809.5,1711.0,0.731640625,0.7921296296296296,129.0,130.0,0.03359375,0.06018518518518518,893.174115164563
358,14.916666666666666,0,player,foot,1729.6240234375,377.9254150390625,0.4504229227701823,0.1749654699254919,58.0,183.0,0.015104166666666667,0.08472222222222223,
358,14.916666666666666,1,player,foot,2756.666259765625,495.10760498046875,0.7178818384806315,0.22921648378725404,58.0,228.0,0.015104166666666667,0.10555555555555556,
358,14.916666666666666,2,player,foot,920.4832763671875,1102.419921875,0.23970918655395507,0.5103795934606481,268.0,645.0,0.06979166666666667,0.2986111111111111,
358,14.916666666666666,3,ball,center,2790.0,1740.5,0.7265625,0.805787037037037,136.0,125.0,0.035416666666666666,0.05787037037037037,848.6978260841723
359,14.958333333333334,0,player,foot,1728.8369140625,377.9477844238281,0.4502179463704427,0.17497582612214266,57.0,182.0,0.01484375,0.08425925925925926,
359,14.958333333333334,1,player,foot,2748.06640625,493.27532958984375,0.7156422932942709,0.2283682081434462,68.0,227.0,0.017708333333333333,0.1050925925925926,
359,14.958333333333334,2,player,foot,926.938232421875,1122.993896484375,0.2413901646931966,0.5199045817057292,280.0,634.0,0.07291666666666667,0.2935185185185185,
359,14.958333333333334,3,ball,center,2768.0,1766.5,0.7208333333333333,0.8178240740740741,138.0,129.0,0.0359375,0.059722222222222225,817.4105455644674
360,15.0,0,player,foot,1729.3358154296875,378.5634460449219,0.4503478686014811,0.1752608546504268,54.0,185.0,0.0140625,0.08564814814814815,
360,15.0,1,player,foot,2742.04638671875,491.99273681640625,0.7140745798746745,0.22777441519278066,75.0,232.0,0.01953125,0.10740740740740741,
360,15.0,2,player,foot,931.456787109375,1137.6956787109375,0.2425668716430664,0.5267109623661748,296.0,614.0,0.07708333333333334,0.28425925925925927,
360,15.0,3,ball,center,2745.0,1800.0,0.71484375,0.8333333333333334,144.0,140.0,0.0375,0.06481481481481481,767.9538560356344
361,15.041666666666666,0,player,foot,1730.135009765625,378.9944152832031,0.45055599212646485,0.17546037744592738,55.0,186.0,0.014322916666666666,0.08611111111111111,
361,15.041666666666666,1,player,foot,2738.132568359375,491.09490966796875,0.7130553563435872,0.22735875447591145,79.0,235.0,0.020572916666666666,0.1087962962962963,
361,15.041666666666666,2,player,foot,935.2197265625,1147.9869384765625,0.24354680379231772,0.5314754344798901,307.0,601.0,0.07994791666666666,0.27824074074074073,
361,15.041666666666666,3,ball,center,2719.0,1834.5,0.7080729166666667,0.8493055555555555,136.0,137.0,0.035416666666666666,0.06342592592592593,1036.8027777740567
362,15.083333333333334,0,player,foot,1730.694580078125,379.5960693359375,0.4507017135620117,0.17573892098885996,58.0,187.0,0.015104166666666667,0.08657407407407407,
362,15.083333333333334,1,player,foot,2734.19287109375,490.16644287109375,0.7120293935139974,0.22692890873661747,84.0,238.0,0.021875,0.11018518518518519,
362,15.083333333333334,2,player,foot,939.0538330078125,1155.4908447265625,0.24454526901245116,0.5349494651511864,304.0,605.0,0.07916666666666666,0.2800925925925926,
362,15.083333333333334,3,ball,center,2695.5,1867.0,0.701953125,0.8643518518518518,141.0,140.0,0.03671875,0.06481481481481481,962.5466222474629
363,15.125,0,player,foot,1731.086181640625,380.3172607421875,0.45080369313557944,0.17607280589916088,62.0,187.0,0.016145833333333335,0.08657407407407407,
363,15.125,1,player,foot,2730.23486328125,489.51654052734375,0.7109986623128255,0.2266280280219184,99.0,239.0,0.02578125,0.11064814814814815,
363,15.125,2,player,foot,941.1376953125,1160.74365234375,0.24508794148763022,0.5373813205295139,298.0,608.0,0.07760416666666667,0.2814814814814815,
363,15.125,3,ball,center,2668.5,1906.5,0.694921875,0.8826388888888889,141.0,163.0,0.03671875,0.07546296296296297,1148.3065792722778
364,15.166666666666666,0,player,foot,1731.51025390625,380.82208251953125,0.4509141286214193,0.17630651968496816,73.0,186.0,0.019010416666666665,0.08611111111111111,
364,15.166666666666666,1,player,foot,2726.264404296875,488.4615478515625,0.7099646886189779,0.22613960548683448,113.0,236.0,0.029427083333333333,0.10925925925925926,
364,15.166666666666666,2,player,foot,966.4464111328125,1173.420654296875,0.2516787528991699,0.5432503029152199,300.0,635.0,0.078125,0.29398148148148145,
364,15.166666666666666,3,ball,center,2639.5,1942.0,0.6873697916666667,0.899074074074074,145.0,158.0,0.037760416666666664,0.07314814814814814,1100.1454449298965
365,15.208333333333334,0,player,foot,1731.6572265625,381.1754455566406,0.450952402750651,0.17647011368362991,73.0,184.0,0.019010416666666665,0.08518518518518518,
365,15.208333333333334,1,player,foot,2721.68505859375,487.1230773925781,0.7087721506754557,0.22551994323730468,102.0,233.0,0.0265625,0.10787037037037037,
365,15.208333333333334,2,player,foot,989.1124267578125,1195.4945068359375,0.25758136113484703,0.5534696790907118,315.0,678.0,0.08203125,0.3138888888888889,
365,15.208333333333334,3,ball,center,2615.5,1969.5,0.6811197916666667,0.9118055555555555,155.0,149.0,0.040364583333333336,0.06898148148148148,876.0
366,15.25,0,player,foot,1731.9100341796875,381.4228210449219,0.451018238067627,0.176584639372649,74.0,183.0,0.019270833333333334,0.08472222222222223,
